"","COUNTRY","YEAR","ACCHEAD_","AGDEMONS","AGEA","AGEH","AGEI","AGER","AGETOGO","ASPELL","AUT","BIRTHS","BRITCOL_","CATH____","CIVLIB","CIVMIL","COMEX","CTRCEPT","CPI","DEATH","DEMADIC","DEMBDIC","DICADEM","DICBDEM","DIVIDED","EDT","EDTG","EFFPARTY","ELF60","ETHNIC","EXSELEC","FEMSEC","FERTIL","FLAGC","FLAGE___","FLAGR","G","GDPW","GINI","GLAG","GXPDEDUC","GXPDHLTH","GXPDSSEC","GXPKTOTL","HEADS","INCUMB","INEQ","INFMORT","INST","INST2","INV","KS","KSG","LAGREG","LAWS","LEGELEC","LEGSELEC","LEVEL","LEVLAG__","LF","LFAGRIC","LFG","LFGLAG","LFPW","LIVES","LS","MOBILIZE","MOSLEM__","NEWC____","ODRP","ODWP","OIL","OPENC","PARTY","PINV","POLLIB","POP","POPG","PPPQUAL","PRESELEC","PRIME","PROT____","RECVRYW","REG","REGION","REGION2_","RELIGION","RIOTS","RSPELL","SEATS","STRA","STRD","STRIKES","TINC","TTR","TTRLAG","TTRLEAD","TURNOVER","TYPEII","UNSTABLE","WAR","WORLD","XR","FILTER_.","FH","REGCHANG","LIBL1","REG_1","FH_2","FH_3","FH_4","FH_5","LNGDPW","FHHAT","ghat"
"1702",62,1954,0,0,85,5,85,85,29,148,1,NA,0,90.5999984741211,NA,1,1,NA,NA,NA,0,0,0,1,1,NA,NA,1.79985601151908,0.18,69,1,NA,NA,0,0,0,10.1775956284153,4889,NA,2.44926522043387,NA,NA,NA,NA,0,0,NA,NA,0,0,11.1,970922.8125,26.1880518780047,1,1,0,2,1613,1464,459.254653303334,NA,2.1489538391812,2.44301470082662,NA,NA,NA,1,0,0,0.368421052631579,0.466666666666667,0,48.31,2,97.76,NA,1392,2.80649926144756,1,0,3.0525,9.39999961853027,0,1,1,7,90,0,89,66.6666666666667,0,0,0,0,0,0,0,0,1,1,0,1.64,1.5e-09,"Not Selected",NA,0,NA,1,NA,NA,8,9,8.49474306257865,7.17715322683215,NA
"1703",62,1955,0,0,86,6,86,86,28,148,1,NA,0,90.5999984741211,NA,1,1,NA,NA,NA,0,0,0,1,1,NA,NA,1.79985601151908,0.18,69,1,NA,NA,0,0,0,1.61190328580285,5006,NA,10.1775956284153,NA,NA,NA,NA,0,0,NA,NA,0,0,10.6,1038868,6.99800093532152,1,1,0,2,1639,1613,468.192169396724,NA,1.94609157013522,2.1489538391812,NA,NA,NA,1,0,0,0.315789473684211,0.466666666666667,0,55,2,69.68,NA,1430,2.72988505747126,1,0,3.1566667,9.39999961853027,0,1,1,7,90,0,89,66.6666666666667,0,0,0,0,0,0,0,0,1,1,0,5.32,2.1e-09,"Not Selected",NA,0,NA,1,NA,NA,NA,8,8.51839247199172,7.23944577122619,NA
"1704",62,1956,1,0,87,1,87,87,27,148,1,NA,0,90.5999984741211,NA,1,1,NA,NA,NA,0,0,0,1,1,NA,NA,1.79985601151908,0.18,69,2,NA,NA,0,0,0,-2.56253813300793,4906,NA,1.61190328580285,NA,NA,NA,NA,1,0,NA,NA,0,0,9.8,1020926,-1.72707215931187,1,1,0,2,1597,1639,479.49062372605,NA,2.41320873518327,1.94609157013522,NA,NA,NA,1,0,0,0.368421052631579,0.461538461538462,0,49.72,2,66.29,NA,1473,3.00699300699301,1,0,3.77,9.39999961853027,0,1,1,7,90,0,89,66.6666666666667,0,0,0,0,0,0,0,0.166666999459267,1,1,0,1.95,2.1e-09,"Not Selected",NA,0,NA,1,NA,NA,NA,NA,8.49821422481843,7.18629626817176,NA
"1705",62,1957,1,0,88,2,88,88,26,148,1,NA,0,90.5999984741211,NA,1,1,NA,NA,NA,0,0,0,1,1,NA,NA,1.79985601151908,0.18,69,1,NA,NA,0,0,0,4.57107075767063,5165,NA,-2.56253813300793,NA,NA,NA,NA,0,0,NA,NA,0,0,9,1160215,13.6433982482570,1,1,1,2,1670,1597,490.491771539206,NA,2.29434054990861,2.41320873518327,NA,NA,NA,1,0,0,0.421052631578947,0.45,0,51.04,2,62.76,NA,1517,2.98710115410726,1,1,4.2016667,9.39999961853027,0,1,1,7,90,0,89,66.6666666666667,0,0,0,0,0,0,0,0.142857000231743,1,1,0,1.82,2.1e-09,"Not Selected",NA,0,NA,1,NA,NA,NA,NA,8.54966038155374,7.32180544501255,NA
"1706",62,1958,1,0,89,3,89,89,25,148,1,NA,0,90.5999984741211,NA,1,1,NA,NA,NA,0,0,0,1,1,NA,NA,1.79985601151908,0.18,69,1,NA,NA,0,0,0,-2.87425149700599,5050,NA,4.57107075767063,NA,NA,NA,NA,0,0,NA,NA,0,0,8.7,1131859,-2.44402977034429,1,1,0,2,1622,1670,501.053465346535,NA,2.15328664417447,2.29434054990861,NA,NA,NA,1,0,0,0.578947368421053,0.45679012345679,0,53.72,2,60.98,NA,1560,2.8345418589321,1,0,3.8333333,9.39999961853027,0,1,1,7,90,1,89,66.6666666666667,0,0,0,0,0,0,0,0.125,1,1,0,0.32,2.1e-09,"Not Selected",NA,0,NA,1,NA,NA,NA,NA,8.5271435222694,7.26249603765761,NA
"1707",62,1959,1,0,90,4,90,90,24,148,1,NA,0,90.5999984741211,NA,1,1,NA,NA,NA,0,0,0,1,1,NA,NA,1.79985601151908,0.18,69,1,NA,NA,0,0,0,-7.52157829839704,4693,NA,-2.87425149700599,NA,NA,NA,NA,0,0,NA,NA,0,0,9.9,996244.125,-11.9816050409106,1,1,0,2,1500,1622,512.358832303431,NA,2.25631948260792,2.15328664417447,NA,NA,NA,1,0,0,0.631578947368421,0.45679012345679,0,54.26,2,60.55,NA,1603,2.75641025641026,1,0,4.4775,9.39999961853027,0,1,1,7,90,1,89,66.6666666666667,0,0,0,0,0,0,0,0.111111000180244,1,1,0,3.58,2.1e-09,"Not Selected",NA,0,NA,1,NA,NA,NA,NA,8.45382731579442,7.06938114980249,NA
"1708",62,1960,1,0,91,5,91,91,23,148,1,NA,0,90.5999984741211,NA,1,1,NA,NA,NA,0,0,0,1,1,2.555,NA,1.79985601151908,0.18,69,1,6,NA,0,0,0,8.2,5124,NA,-7.52157829839704,NA,NA,NA,NA,0,0,NA,NA,0,0,8.6,1163176,16.7561213974537,1,1,0,2,1623,1500,499.82318501171,NA,-2.44665388812838,2.25631948260792,18.0154495239258,NA,NA,1,0,0,0.631578947368421,0.428571428571429,0,47.52,2,54.28,NA,1578,-1.55957579538366,1,0,4.8208333,9.39999961853027,0,1,1,7,90,0,89,66.6666666666667,0,0,0,0,0,0,0,0.100000001490116,1,1,0,4.02,2.1e-09,"Not Selected",NA,0,NA,1,NA,NA,NA,NA,8.54169066301663,7.30081320638579,NA
"1709",62,1961,1,0,92,6,92,92,22,148,1,NA,0,90.5999984741211,NA,1,1,NA,NA,NA,0,0,0,1,1,2.63,2.93542074363992,1.79985601151908,0.18,69,1,NA,NA,0,0,0,4.92914356130622,5394,NA,8.2,NA,NA,NA,NA,0,0,NA,NA,0,0,8.7,1326158,14.0118090469542,1,1,0,2,1703,1623,513.046903967371,NA,2.64567938267044,-2.44665388812838,18.1908798217773,NA,NA,1,0,0,0.631578947368421,0.425742574257426,0,46.12,2,54.04,NA,1625,2.97845373891001,1,0,4.5,9.39999961853027,0,1,1,7,90,0,89,66.6666666666667,0,0,0,0,0,0,0,0.0909091010689735,1,1,0,2.34,2.1e-09,"Not Selected",NA,0,NA,1,NA,NA,NA,NA,8.59304250369967,7.43607395474494,NA
"1710",62,1962,1,0,93,7,93,93,21,148,1,50.2000007629395,0,90.5999984741211,NA,1,1,NA,NA,17.2999992370605,0,0,0,1,1,2.705,2.85171102661597,1.79985601151908,0.18,69,1,NA,7.36999988555908,0,0,0,8.33822665883735,5872,NA,4.92914356130622,NA,NA,NA,NA,0,0,NA,131,0,0,9.9,1617400,21.9613349238929,1,1,0,2,1845,1703,525.975817438692,NA,2.52002562949745,2.64567938267044,18.356819152832,48.6170806884766,NA,1,0,0,0.571428571428571,0.388888888888889,0,54.19,2,54.22,NA,1674,3.01538461538462,1,0,4.5,9.39999961853027,0,1,1,7,90,0,89,66.6666666666667,0,0,0,0,0,0,0,0.0833332985639572,1,1,0,3.15,2.1e-09,"Not Selected",NA,0,NA,1,NA,NA,NA,NA,8.67795057029435,7.65972180215532,NA
"1711",62,1963,2,0,94,1,94,94,20,148,1,NA,0,90.5999984741211,NA,1,1,NA,NA,NA,0,0,0,1,1,2.795,3.3271719038817,1.79985601151908,0.18,69,1,NA,NA,0,0,0,5.25745257452574,6221.00000000001,NA,8.33822665883735,NA,NA,NA,NA,1,0,NA,NA,0,0,10,1862333,15.1436255719055,1,1,1,2,1942,1845,538.178427905481,NA,2.31999458192043,2.52002562949745,18.514009475708,NA,NA,1,0,0,0.523809523809524,0.36697247706422,0,57.49,2,54.64,NA,1724,2.9868578255675,1,1,4.5,9.39999961853027,0,1,1,7,90,2,89,66.6666666666667,0,0,0,0,0,0,0,0.153845995664597,1,1,0,3.49,2.1e-09,"Not Selected",NA,0,NA,1,NA,NA,NA,NA,8.73568594451502,7.81179677785256,NA
"1712",62,1964,2,1,95,2,95,95,19,148,1,NA,0,90.5999984741211,NA,1,1,NA,NA,NA,0,0,0,1,1,2.885,3.22003577817531,1.79985601151908,0.18,69,1,NA,NA,0,0,0,8.18743563336766,6746,NA,5.25745257452574,NA,NA,NA,NA,0,0,NA,NA,0,0,12.1,2246266,20.6157008440488,1,1,0,2,2101,1942,550.009783575452,NA,2.19840763889715,2.31999458192043,18.6631393432617,NA,NA,1,0,0,0.476190476190476,0.357142857142857,0,57.8,2,52.89,NA,1766,2.43619489559165,1,0,4.5,9.39999961853027,0,1,1,7,90,0,89,66.6666666666667,0,0,0,0,0,0,0,0.142857000231743,1,1,0,5.39,2.1e-09,"Not Selected",NA,0,NA,1,NA,NA,NA,NA,8.8167050156216,8.02520101114728,NA
"1713",62,1965,2,0,96,3,96,96,18,148,1,NA,0,90.5999984741211,NA,1,1,NA,NA,NA,0,0,0,1,1,2.985,3.46620450606586,1.79985601151908,0.18,69,1,13,NA,0,0,0,7.85340314136126,7303,NA,8.18743563336766,NA,NA,NA,NA,0,0,NA,NA,0,0,12.7,2688741,19.6982458889553,1,1,0,2,2266,2101,559.75133506778,56.694149017334,1.77115967447002,2.19840763889715,18.8047904968262,NA,13.1,1,0,0,0.476190476190476,0.347826086956522,0,61.7,2,54.01,NA,1804,2.15175537938845,1,0,4.535,9.39999961853027,0,1,1,7,90,0,89,66.6666666666667,0,0,0,0,0,0,0,0.133332997560501,1,1,0,3.79,2.1e-09,"Not Selected",NA,0,NA,1,NA,NA,NA,NA,8.89604050162011,8.23417068126737,NA
"1714",62,1966,3,1,97,1,97,97,17,148,1,NA,0,90.5999984741211,NA,1,1,NA,NA,NA,0,0,0,1,1,3.05,2.17755443886097,1.79985601151908,0.18,69,1,NA,NA,0,0,0,1.23565754633716,7417,NA,7.85340314136126,NA,NA,NA,NA,1,0,NA,NA,0,0,13.6,2833865,5.39747041459181,1,1,0,2,2294,2266,571.566940811649,55.5363883972168,2.11086691600973,1.77115967447002,19.0214500427246,NA,16.8,1,0,0,0.521739130434783,0.34453781512605,0,61.24,2,56.08,NA,1848,2.4390243902439,1,0,5.625,9.39999961853027,0,1,1,7,90,2,89,66.6666666666667,0,0,0,0,0,0,0,0.1875,1,1,0,3.91,2.1e-09,"Not Selected",NA,0,NA,1,NA,NA,NA,NA,8.91152994173656,8.2749698665341,NA
"1715",62,1967,4,0,98,1,98,98,16,148,1,48.7000007629395,0,90.5999984741211,NA,1,1,NA,NA,14.8000001907349,0,0,0,1,1,3.12,2.29508196721311,1.79985601151908,0.18,69,1,NA,7.17000007629395,0,0,0,6.75675675675676,7957,NA,1.23565754633716,NA,NA,NA,NA,1,0,NA,115,0,0,12.6,3338714,17.8148570944629,1,1,1,2,2449,2294,583.241799673244,54.4470481872559,2.04260569112272,2.11086691600973,19.2252998352051,51.9146308898926,15.4,1,0,0,0.521739130434783,0.325,0,61.52,2,53.45,NA,1895,2.54329004329004,1,1,5.6333333,9.39999961853027,0,1,1,7,90,1,89,66.6666666666667,0,0,0,0,0,0,0,0.235293999314308,1,1,0,2.59,2.1e-09,"Not Selected",NA,0,NA,1,NA,NA,NA,NA,8.98180732337753,8.46008048977642,NA
"1716",62,1968,4,0,99,2,99,99,15,148,1,NA,0,90.5999984741211,NA,1,1,NA,NA,NA,0,0,0,1,1,3.19,2.24358974358974,1.79985601151908,0.18,69,1,NA,NA,0,0,0,-3.87913434054716,7693,NA,6.75675675675676,NA,NA,NA,NA,0,0,NA,NA,0,0,10.9,3179746,-4.76135422201482,1,1,0,2,2354,2449,595.155336019758,53.420238494873,2.04264103724887,2.04260569112272,19.4174499511719,NA,16.7,1,0,0,0.434782608695652,0.311475409836066,0,57.05,2,53.7,NA,1945,2.63852242744063,1,0,6.3125,9.39999961853027,0,1,1,7,90,0,89,66.6666666666667,0,0,0,0,0,0,0,0.222222000360489,1,1,0,4.62,2.1e-09,"Not Selected",NA,0,NA,1,NA,NA,NA,NA,8.94806610345893,8.37120611651083,NA
"1717",62,1969,4,0,100,3,100,100,14,148,1,NA,0,90.5999984741211,NA,1,1,NA,NA,NA,0,0,0,1,1,3.265,2.35109717868339,1.79985601151908,0.18,69,1,NA,NA,0,0,0,0.38232795242141,7741,NA,-3.87913434054716,NA,NA,NA,NA,0,0,NA,NA,0,0,12.2,3300264,3.79017695124076,1,1,0,2,2363,2354,609.904921844723,52.450740814209,2.47827498676329,2.04264103724887,19.5988693237305,NA,16.8,1,0,0,0.434782608695652,0.295081967213115,0,51.52,2,50.39,NA,1998,2.72493573264781,1,0,7.9516667,9.39999961853027,0,1,1,7,90,1,89,66.6666666666667,0,0,0,0,0,0,0,0.210526004433632,1,1,0,4.66,2.1e-09,"Not Selected",NA,0,NA,1,NA,NA,NA,NA,8.95428615720471,8.38758973807721,NA
"1718",62,1970,4,0,101,4,101,101,13,148,1,47.7999992370605,0,90.5999984741211,NA,1,1,NA,NA,13.539999961853,0,0,0,1,1,3.355,2.75650842266462,1.79985601151908,0.18,69,1,17,6.94199991226196,0,0,0,0.67710537452391,7825.00000000001,NA,0.38232795242141,NA,NA,NA,3.60039566339967,0,0,NA,106,0,0,11.7,3452807,4.62214537988476,1,1,0,2,2379,2363,624.16447284345,51.5338706970215,2.33799572490709,2.47827498676329,19.7704601287842,53.8931617736816,15.7,1,0,0,0.434782608695652,0.306451612903226,0,55.3,2,46.75,NA,2053,2.75275275275275,1,0,7.91,9.39999961853027,0,1,1,7,90,0,89,66.6666666666667,0,0,0,0,0,0,0,0.200000002980232,1,1,0,4.77,2.1e-09,"Not Selected",NA,0,NA,1,NA,NA,NA,NA,8.96507901540835,8.4160181265856,NA
"1719",62,1971,4,0,1,5,102,102,12,149,2,NA,0,90.5999984741211,NA,1,1,NA,NA,NA,0,0,0,1,1,3.435,2.38450074515648,1.79985601151908,0.18,69,1,NA,NA,0,0,0,-0.672551492223623,7782,NA,0.67710537452391,NA,NA,NA,5.65752097243196,0,0,NA,NA,0,0,11.7,3541098,2.55707892158467,1,2,0,0,2363,2379,647.380621948085,50.9810905456543,3.71955632124832,2.33799572490709,19.9533100128174,NA,15.3,1,0,0,0.478260869565217,0.302325581395349,0,54.89,2,44.11,NA,2132,3.84802727715538,1,0,5.7233333,9.39999961853027,0,1,1,7,90,0,89,66.6666666666667,0,0,0,0,0,0,0,0.19047600030899,0,1,0,2.9,2.1e-09,"Not Selected",NA,0,NA,1,NA,NA,NA,NA,8.9595686535445,8.40150383343621,NA
"1720",62,1972,5,0,1,1,103,103,11,150,1,47.2000007629395,0,90.5999984741211,3,1,1,NA,NA,12.6999998092651,0,0,0,1,1,3.53,2.76564774381368,1.92307692307692,0.18,69,3,NA,6.78999996185303,0,0,0,-2.92001692763436,7571,NA,-0.672551492223623,NA,NA,NA,5.46112157515789,1,0,NA,100,0,0,7.8,3453156,-2.48346699244133,1,1,1,2,2294,2363,667.808215559371,50.4628410339355,3.15542246998615,3.71955632124832,20.1247501373291,55.2121887207031,18.4,1,0,0,0.434782608695652,0.294573643410853,0,66.07,2,48.77,4,2204,3.37711069418387,1,0,5.2483333,9.39999961853027,0,1,1,7,90,0,89,60,0,0,0,0,0,0,0,0.227273002266884,0,1,0,3.42,2.1e-09,"Not Selected",9,0,NA,1,NA,NA,NA,NA,8.9320804381033,8.32909987396411,NA
"1721",62,1973,5,0,2,2,104,104,10,150,1,NA,0,90.5999984741211,3,1,1,NA,27.02,NA,0,0,0,1,1,3.63,2.8328611898017,1.92307692307692,0.18,69,3,NA,NA,0,0,0,3.79250217959895,7844.99999999999,NA,-2.92001692763436,NA,NA,NA,4.36630028732496,0,0,NA,NA,0,0,14.9,3842990,11.2892090597703,1,1,0,2,2381,2294,691.081835564054,49.9759712219238,3.48507542471423,3.15542246998615,20.2858009338379,NA,15.8,1,0,0,0.416666666666667,0.292307692307692,0,66.69,2,51.85,4,2277,3.31215970961887,1,0,8.0216667,9.39999961853027,0,1,1,7,90,0,89,60,0,0,0,0,0,0,0,0.21739099919796,0,1,0,5.28,2.1e-09,"Not Selected",9,0,0,1,NA,NA,NA,NA,8.96763166516713,8.42274180605022,NA
"1722",62,1974,6,0,3,1,105,105,9,150,1,NA,0,90.5999984741211,4,1,1,NA,13.320737,NA,0,0,0,1,1,3.74,3.03030303030303,1.92307692307692,0.18,69,1,NA,NA,0,0,0,11.5497690046199,8759.0,NA,3.79250217959895,NA,NA,NA,5.62336965599444,1,0,NA,NA,0,0,18.2,4968591,29.2897197234445,1,1,1,2,2656,2381,713.199223655668,49.5177307128906,3.20040072729779,3.48507542471423,20.4373893737793,NA,15.7,1,0,0,0.44,0.303030303030303,0,71.69,2,59.72,5,2352,3.29380764163373,1,1,10.798333,9.39999961853027,0,1,1,7,90,0,89,60,0,0,1,0,0,0,0,0.25,1,1,0,1.59,2.1e-09,"Not Selected",7,0,-2,1,9,NA,NA,NA,9.07783702216309,8.71302271637758,NA
"1723",62,1975,6,0,4,2,106,106,8,150,1,NA,0,90.5999984741211,4,1,1,NA,7.5239683,NA,0,0,0,1,1,3.86,3.20855614973262,1.92307692307692,0.18,69,1,24,NA,0,0,0,-3.68975903614458,8443,NA,11.5497690046199,NA,NA,NA,6.73346652004804,0,0,NA,NA,0,0,10.9,4749861,-4.40225407967772,1,1,0,2,2558,2656,735.01219945517,49.0856399536133,3.05846880871435,3.20040072729779,20.5803298950195,NA,15.5,1,0,0,0.461538461538462,0.311594202898551,0,66.05,2,64.83,5,2426,3.14625850340136,1,0,7.8625,9.39999961853027,0,1,1,7,90,0,89,60,0,0,0,0,0,0,0,0.239999994635582,1,1,0,0.39,2.1e-09,"Not Selected",7,0,0,1,9,9,NA,NA,9.0410929746695,8.61623889527946,NA
"1724",62,1976,6,0,5,3,107,107,7,150,1,NA,0,90.5999984741211,5,1,1,NA,2.8090069,NA,0,0,0,1,1,3.98,3.10880829015544,2.03252032520325,0.18,69,1,30,NA,0,0,0,1.91555903049257,8619,NA,-3.68975903614458,NA,NA,NA,6.06033743422464,0,0,NA,NA,0,0,10.6,5097237,7.31339296034137,1,1,0,2,2607,2558,756.178210929342,48.5270118713379,2.87968165560538,3.05846880871435,20.8074703216553,NA,16.2,1,0,0,0.423076923076923,0.302158273381295,0,66.6,2,56.14,5,2500,3.05028854080791,1,0,6.84,9.39999961853027,0,1,1,7,90,0,89,60,0,0,0,0,0,0,0,0.230768993496895,1,1,0,3.58,2.1e-09,"Not Selected",6,0,-1,1,7,9,9,NA,9.0617243476474,8.67058193170325,NA
"1725",62,1977,6,0,6,4,108,108,6,150,1,46,0,90.5999984741211,5,1,1,9,11.399857,11.5,0,0,0,1,1,4.11,3.26633165829146,2.03252032520325,0.18,69,1,30,6.40000009536743,0,0,0,6.94284618335251,9229,NA,1.91555903049257,NA,NA,NA,8.95723983622269,0,0,NA,83,0,0,15.9,6025921,18.2193608027251,1,1,0,2,2788,2607,777.280745476216,47.9985313415527,2.79068270440365,2.87968165560538,21.0223693847656,57.5926818847656,16.7,1,0,0,0.423076923076923,0.292857142857143,0,73.93,2,57.22,5,2573,2.92,1,0,6.8241667,9.39999961853027,0,1,1,7,90,0,89,60,0,0,0,0,0,0,0,0.222222000360489,1,1,0,3.31,2.1e-09,"Not Selected",6,0,0,1,7,7,9,9,9.13010597926558,8.85069914938553,NA
"1726",62,1978,6,2,7,5,109,109,5,150,1,NA,0,90.5999984741211,5,1,1,NA,4.5602422,NA,0,0,0,1,1,4.245,3.28467153284672,2.03252032520325,0.18,69,1,28,NA,0,0,0,-11.0114777618364,8230,NA,6.94284618335251,NA,NA,NA,4.82731866471527,0,0,NA,NA,0,0,7.4,4894108,-18.7824068719122,1,1,0,2,2481,2788,797.959538274605,47.4978103637695,2.66040203861213,2.79068270440365,21.225959777832,NA,15.9,1,0,0,0.444444444444444,0.302816901408451,0,69.02,2,57.21,5,2647,2.87602020987174,1,0,9.0566667,9.39999961853027,0,1,1,7,90,3,89,60,0,0,2,0,0,0,0,0.214285999536514,1,1,1,3.34,2.1e-09,"Not Selected",6,0,0,1,6,7,7,9,9.01554129367111,8.54893576752972,NA
"1727",62,1979,8,0,1,1,110,110,4,151,2,NA,0,90.5999984741211,5,2,1,NA,48.18217,NA,0,0,0,1,1,4.385,3.2979976442874,1,0.18,69,3,32,NA,0,0,0,-30.5925030229746,5724,NA,-11.0114777618364,NA,NA,NA,1.48879612602845,2,0,NA,NA,0,0,-4.5,2390891,-51.1475635601013,1,2,0,0,1722,2481,819.183438155136,47.0227394104004,2.65977143733663,2.66040203861213,21.4191303253174,NA,21.8,2,0,0,0.551724137931034,0.340277777777778,0,70.16,2,40.93,5,2723,2.87117491499811,1,0,12.665833,9.39999961853027,0,1,1,7,90,0,89,0,0,0,1,0,0,0,0,0.275862008333206,0,1,1,2.73,2.8e-09,"Not Selected",6,0,0,1,6,6,7,7,8.65242314067634,7.59248255254148,NA
"1728",62,1980,8,0,2,2,111,111,3,151,2,NA,0,90.5999984741211,5,2,1,NA,35.301257,NA,0,0,0,1,1,4.54,3.53477765108324,1,0.18,69,3,46,NA,0,0,0,8.07200929152149,6216,NA,-30.5925030229746,NA,NA,NA,6.0715222205627,0,0,NA,NA,0,0,11.2,2898148,21.2162327768183,1,2,0,1,1861,1722,838.887065637066,46.5713691711426,2.40527659180994,2.65977143733663,21.6026706695557,NA,29.1,2,0,0,0.517241379310345,0.337931034482759,0,67.49,2,51.29,5,2802,2.9012118986412,1,0,15.265833,9.39999961853027,1,1,1,7,90,0,89,100,0,0,0,0,0,0,0,0.266667008399963,0,1,0,1.49,3e-09,"Not Selected",6,0,0,1,6,6,6,7,8.73488189204748,7.80967890365307,NA
"1729",62,1981,8,0,3,3,112,112,2,151,2,NA,0,90.5999984741211,5,2,1,27,23.87,NA,0,0,0,1,1,4.635,2.09251101321586,1,0.18,69,3,NA,NA,0,0,0,1.71950564212789,6313,NA,8.07200929152149,NA,NA,NA,9.8175763698954,0,0,NA,NA,0,0,16.4,3083756,6.40436582258739,1,2,0,1,1893,1861,864.788848408047,NA,3.08763644499763,2.40527659180994,22.0274391174316,NA,30.6,2,0,0,0.533333333333333,0.335616438356164,0,64.12,2,51.26,6,2884,2.92648108493933,1,0,18.87,9.39999961853027,1,1,1,7,90,0,89,100,0,0,0,0,0,0,0,0.258064985275269,0,1,0,0.88,3e-09,"Not Selected",5,0,-1,1,6,6,6,6,8.75036627836763,7.85046477722032,NA
"1730",62,1982,8,2,4,4,113,113,1,151,2,42.7999992370605,0,90.5999984741211,5,2,1,NA,24.792121,10.3999996185303,0,0,0,1,1,4.745,2.37324703344121,1,0.18,69,3,42,5.69999980926514,0,0,0,-2.69413629160063,6125,NA,1.71950564212789,NA,NA,NA,13.2216878558249,0,0,NA,68,0,0,13.5,2993032,-2.94199670791074,1,2,0,1,1842,1893,892.881306122449,NA,3.24847594486403,3.08763644499763,22.4201793670654,59.3121910095215,22.9,2,0,0,0.566666666666667,0.342465753424658,0,42.04,2,53.82,6,2969,2.94729542302358,1,0,14.860833,9.39999961853027,0,1,1,7,90,0,89,100,0,0,0,0,0,0,0,0.25,0,1,1,-0.47,3e-09,"Not Selected",5,0,0,1,6,6,6,6,8.72013403541293,7.77083304927765,NA
"1731",62,1983,8,0,5,5,114,114,0,151,2,NA,0,90.5999984741211,5,2,1,NA,31.07129,NA,0,0,0,1,1,4.855,2.31822971548999,1,0.18,69,3,48,NA,0,0,0,4.28881650380022,6371,NA,-2.69413629160063,NA,NA,NA,31.6802657721528,0,0,NA,NA,0,0,13.6,3347852,11.8548682406336,1,2,1,1,1921,1842,921.452833150212,NA,3.19992442801178,3.24847594486403,22.7843494415283,NA,18.8,2,0,0,0.6,0.356164383561644,0,49.4,2,67.53,6,3056,2.93027955540586,1,0,10.794167,9.39999961853027,0,1,1,7,90,0,89,100,0,0,0,0,0,0,1,0.242423996329308,0,1,1,1.86,3e-09,"Not Selected",5,0,0,1,5,6,6,6,8.75951172211649,7.87455387605483,NA
"1732",62,1984,0,1,1,6,1,1,NA,152,0,NA,0,90.5999984741211,5,2,1,NA,35.442064,NA,1,0,0,0,0,4.975,2.47167868177137,1,0.18,69,1,53,NA,0,0,1,-1.66579906298803,6245,NA,4.28881650380022,NA,NA,NA,20.9561138040112,0,0,NA,NA,3,3,13.6,3315848,-0.955956237014062,1,0,0,2,1889,1921,950.700880704563,NA,3.17412313491513,3.19992442801178,23.122989654541,NA,19.7,0,0,0,0.666666666666667,0.36986301369863,0,45.89,2,88.2,5,3143,2.84685863874346,1,1,12.0425,9.39999961853027,0,0,1,7,90,0,90,63.5416666666667,0,1,0,1,1,0,0,0,0,1,1,3.56,3e-09,"Not Selected",6,-1,1,1,5,5,6,6,8.73953642255968,7.82193893702219,NA
"1733",62,1985,0,0,2,7,2,2,NA,152,0,NA,0,90.5999984741211,5,1,1,NA,219.47264,NA,1,0,0,0,0,5.095,2.41206030150754,2.27790432801822,0.18,69,1,55,NA,0,0,0,-5.24086818422446,5900,NA,-1.66579906298803,NA,NA,NA,8.75832097496917,0,0,NA,NA,3,3,13.9,3041906,-8.2615970333984,0,0,0,2,1790,1889,979.645762711864,NA,3.04458348517041,3.17412313491513,23.4386692047119,NA,16.5,0,0,0,0.7,0.36986301369863,0,36.59,2,85.65,5,3229,2.73623926185173,1,0,9.9333333,9.39999961853027,0,0,1,7,90,0,90,63.5416666666667,0,1,0,0,0,1,0,0,0,1,1,2.74,7.8e-09,"Not Selected",6,0,0,0,5,5,5,6,8.68270762989381,7.6722518971403,0.124011197012642
"1734",62,1986,0,1,3,8,3,3,NA,152,0,NA,0,90.5999984741211,6,1,1,NA,681.42165,NA,1,0,0,0,0,5.195,1.96270853778214,2.27790432801822,0.18,69,1,57,NA,0,0,0,-3.40782122905028,5668.00000000002,NA,-5.24086818422446,NA,NA,NA,5.3669949246388,0,0,NA,NA,3,3,13.8,2891776,-4.93539248089849,0,0,0,2,1729,1790,1010.92201834862,NA,3.19260867828185,3.04458348517041,23.8440895080566,NA,NA,0,0,0,0.733333333333333,0.397260273972603,0,33.61,2,92.89,5,3314,2.63239393000929,1,0,8.35,9.39999961853027,0,0,1,7,90,0,90,63.5416666666667,0,1,0,0,0,0,0,0,0,1,1,1.79,2e-08,"Not Selected",5,0,-1,0,6,5,5,5,8.64259160081057,7.56658627653505,NA
